	varis	cons	oc_mean	oc_std	oc_min	oc_max	nvpc_mean	nvpc_std	nvpc_min	nvpc_max	b_nvpc_mean	b_nvpc_std	b_nvpc_min	b_nvpc_max	vic_mean	vic_std	vic_min	vic_max	lin_nnz	nrows_mean	nrows_std	nrows_min	nrows_max	naofc_mean	naofc_std	naofc_min	naofc_max	naofc_root_mean	naofc_root_std	naofc_root_min	naofc_root_max
1500_inst_sort_bids_arbitrary/000587	361	676	795.6454246537396	740.9796333655224	35.2698	4643.57	6.309171597633136	2.741825057523945	0	17	2178.5650887573966	1249.4868079193893	0	4265	11.814404432132964	9.74373945683314	1	60	0.017476929633332788	0.15779601406799532	0.08375694935600689	0.058823529411764705	1.0	63.25126556969755	13.261807277034505	17.572375	117.786	211.10185665030403	102.03518540718811	35.14475	599.4823092316125
1500_inst_sort_bids_arbitrary/000588	362	1210	926.6024933701657	867.4868951833429	16.7834	5011.32	4.001652892561983	2.1359881952085327	0	11	2389.714049586777	1392.921234602807	0	4842	13.375690607734807	10.923671984847545	1	62	0.011054289758458518	0.24225526641883519	0.15161778606139165	0.09090909090909091	1.0	63.45280742264631	14.825145800437287	8.3917	121.09	226.53091987041657	120.60015523564566	11.8676559513663	641.6337771453202
1500_inst_sort_bids_arbitrary/000589	362	1233	956.5919049723757	646.0683953383034	65.5478	3493.15	3.921330089213301	2.153102755601772	0	13	2318.9675587996758	1367.7577728696758	0	4835	13.356353591160222	7.987009949981842	1	44	0.010832403561362709	0.24881075491209928	0.1583907737760018	0.07692307692307693	1.0	68.58606998551619	11.863526774417918	29.638166666666667	139.074	245.95036931282212	95.44861233321762	51.334810509860986	526.6121766559075
1500_inst_sort_bids_arbitrary/000590	363	1042	1020.9682732782369	856.5192495344321	39.4095	4130.41	5.237044145873321	2.457408586414822	0	16	2731.9760076775433	1571.874120323977	0	5457	15.03305785123967	11.3840058521814	1	56	0.014427118859155152	0.18874839655488362	0.10258326041991449	0.0625	1.0	64.54888620941102	11.008463568060714	31.32275	92.9789	241.56709026556422	110.82220890609184	39.4095	569.4261367449982
1500_inst_sort_bids_arbitrary/000591	363	502	757.4655735261708	774.3350271007347	6.78869	4324.2	9.533864541832669	3.777474021830789	0	20	2530.537848605578	1458.7806536867054	0	4786	13.18457300275482	11.496172027899995	1	66	0.026264089646921954	0.10468031759297952	0.05015493829146575	0.05	0.5	51.95400953899392	14.578658197732336	2.262896666666667	107.542	184.8488096540464	105.67006072375078	3.9194519989449206	532.2722252928305
1500_inst_sort_bids_arbitrary/000592	363	572	823.1667820936639	694.5807538201962	14.0023	3031.45	7.881118881118881	3.1903741178915417	0	20	2365.835664335664	1346.5657586889838	0	4508	12.418732782369146	9.188383342295426	1	40	0.021711071297848158	0.1264418811002662	0.05940855976981766	0.05	0.5	61.42017124988358	14.02169487325052	11.1734	100.312	211.70792909847327	106.2119199363411	14.0023	491.7661270868501
1500_inst_sort_bids_arbitrary/000593	363	1159	702.1090548209366	486.6850505228974	33.1586	2206.54	3.6669542709232097	2.010646178661333	0	11	2062.6074201898186	1205.59057413751	0	4250	11.707988980716253	7.0073061382242585	1	31	0.010101802399237492	0.2621176470588235	0.16275617093272055	0.09090909090909091	1.0	56.46697453322379	13.079653364370607	11.052866666666667	86.912	190.88597915216224	83.57146827301887	19.144126635951125	409.744191501192
1500_inst_sort_bids_arbitrary/000594	364	650	839.2463467032967	689.529825593889	21.556	4086.47	6.844615384615385	2.873637187240654	0	17	2276.464615384615	1317.9017616823865	0	4449	12.222527472527473	8.769621883208522	1	53	0.018803888419273034	0.1458754776354237	0.07135728227293696	0.058823529411764705	1.0	64.02681779898404	13.564071541823557	14.515166666666666	88.5067142857143	220.80545293269915	101.43711368390804	21.556	561.3198237593992
1500_inst_sort_bids_arbitrary/000595	364	826	876.1844148351648	723.7656332617579	8.5096	3247.81	5.473365617433414	2.531717357862298	0	14	2256.3535108958836	1308.2770435795912	0	4521	12.42032967032967	9.050925642575836	0	41	0.015036718729212676	0.1820393718203937	0.10159027619142673	0.07142857142857142	1.0	65.0277130087684	15.347162172597727	2.8365333333333336	121.474	225.71117565275733	111.96138323206166	4.91301985069604	520.0658192097001
1500_inst_sort_bids_arbitrary/000596	364	676	872.6277335164835	709.946643283628	18.3489	3418.98	7.652366863905326	3.2261216741348417	0	20	2675.591715976331	1545.8852467179322	0	5173	14.211538461538462	10.06380629163994	1	51	0.021022985889849796	0.13029190025130485	0.06535989097745995	0.05	1.0	56.86527488588316	13.509722564200278	3.05815	92.1587	210.6298168573309	104.18463263682187	7.490907056892377	478.7529601690085
1500_inst_sort_bids_arbitrary/000597	364	1123	1039.4237778021977	981.5572016267141	1.97472	5419.7	4.7310774710596615	2.3122523755766986	0	17	2635.414959928762	1534.0782552568617	0	5313	14.596153846153847	12.534869778859306	1	67	0.012997465579834236	0.20835686053077357	0.12154134692960927	0.058823529411764705	1.0	66.35830654500201	14.473185742193108	1.97472	143.266	245.29631993360755	123.7297020787918	1.97472	662.1217375778674
1500_inst_sort_bids_arbitrary/000598	365	621	862.8973021917808	782.515078398835	10.3246	4512.19	7.423510466988728	3.021860340057035	0	21	2352.6747181964574	1364.5901891570488	0	4610	12.63013698630137	10.117858829262024	1	59	0.020338384841065007	0.13449023861171366	0.0634508901570738	0.047619047619047616	1.0	63.229249565212136	13.873448614086024	5.1623	93.10909090909091	219.61425417354832	111.05086715353896	7.300594673038629	587.4371022385636
1500_inst_sort_bids_arbitrary/000599	365	806	936.8639498630137	652.8321956662392	59.6597	2529.31	6.012406947890819	2.7172958631883897	0	16	2429.5086848635237	1424.8076036356263	0	4846	13.276712328767124	8.377273687557825	1	32	0.0164723478024406	0.1650846058605035	0.09049800850119576	0.0625	1.0	67.22844962816278	13.394806825728883	13.585820000000002	143.293	238.48010378070683	102.34473423812757	30.378817050076194	447.1230631807366
1500_inst_sort_bids_arbitrary/000600	365	513	836.5107849315068	741.3615041018376	12.8492	3218.9	8.929824561403509	3.5705702681047584	0	23	2395.2105263157896	1399.9980728663897	0	4581	12.550684931506849	9.71493586830013	1	43	0.024465272770968518	0.11176598995852434	0.05016347599841799	0.043478260869565216	0.5	61.96877496016798	14.037682474047974	8.448	133.023	213.6932424439311	107.73645578881316	12.8492	490.8776480436212
1500_inst_sort_bids_arbitrary/000601	365	639	845.1429707671233	861.1446516996383	9.60763	5846.13	8.039123630672927	3.2119540408532576	0	19	2666.2190923317685	1534.3712533627197	0	5137	14.073972602739726	12.972392784667248	1	87	0.022024996248418978	0.12419700214132762	0.062240978494642794	0.05263157894736842	1.0	55.034496724248875	14.732683432130676	6.938833333333334	100.446	200.0178941440105	110.91726576357816	9.60763	626.7709253291277
1500_inst_sort_bids_arbitrary/000602	365	643	806.5184197260274	645.7924098774556	20.5626	2672.72	6.7542768273716955	3.0640046024151255	0	19	2226.2021772939347	1293.3023150307076	0	4343	11.898630136986302	8.291603278709543	1	36	0.018504868020196425	0.147363573566659	0.0791335698582232	0.05263157894736842	1.0	63.78870568961956	14.302937317902867	12.2055	139.996	214.50032898545751	100.70060410591866	20.5626	464.8156197174675
1500_inst_sort_bids_arbitrary/000603	365	751	919.4995064164384	780.8218364724609	0.460292	4068.62	7.307589880159787	2.889509009660774	0	19	2783.9041278295604	1619.6916221294323	0	5488	15.035616438356165	11.023269217799259	1	59	0.020020794192218593	0.13666180758017493	0.06712229247845808	0.05263157894736842	1.0	56.69886764501368	15.383421633570505	0.115073	138.551	214.19964666316568	110.82579986872693	0.230146	529.6892069947996
1500_inst_sort_bids_arbitrary/000604	366	811	994.8910120218579	710.3702042210431	14.6006	3177.49	7.1763255240443895	2.8509875806922236	0	18	2958.5437731196052	1703.420633841682	0	5820	15.901639344262295	10.025236514327291	1	45	0.01960744678700653	0.13900343642611684	0.06303923227072225	0.05555555555555555	1.0	59.242825000596326	12.078555698240315	7.61995	86.018625	231.63653822825253	100.63580255478792	14.6006	485.78
1500_inst_sort_bids_arbitrary/000605	366	1038	867.0864834344262	751.0299138641576	0.342737	4388.28	4.862235067437379	2.339815044047408	0	15	2484.1955684007708	1453.1236222770883	0	5047	13.789617486338798	10.57844804973554	1	59	0.013284795266222348	0.20309094511591044	0.1176074545497909	0.06666666666666667	1.0	59.12633161168011	13.181418208884848	0.342737	113.975	213.7905585662462	101.378249256737	0.342737	571.3053942789297
1500_inst_sort_bids_arbitrary/000606	366	572	727.3732535519126	555.0661681808401	37.3313	2930.63	7.038461538461538	2.914170297384978	0	19	2078.7674825174827	1192.8270706380247	0	4026	11	7.147372349811454	1	38	0.019230769230769232	0.1418281172379533	0.06830920445065529	0.05263157894736842	1.0	62.40361678871007	13.1759049172075	17.45026	100.403	203.6609524987574	89.11737060139437	37.12525	475.41096340844666
1500_inst_sort_bids_arbitrary/000607	366	698	767.9079060382513	611.6056324397982	9.51651	3332.24	6.573065902578796	2.810304271595956	0	18	2333.143266475645	1346.446473388619	0	4588	12.53551912568306	8.59962379734123	1	46	0.017959196455133324	0.15170008718395814	0.07628583013808106	0.05555555555555555	1.0	57.43844172211111	14.58313695473538	9.51651	124.967	199.0352738533576	94.92399014717506	9.51651	491.31198397759437
1500_inst_sort_bids_arbitrary/000608	367	924	910.9940923705722	617.7256179063515	34.4166	3076.28	5.20995670995671	2.564291077572573	0	17	2368.314935064935	1385.066637301566	0	4814	13.11716621253406	7.965081212622006	1	39	0.014196067329582316	0.18882426256751142	0.1132692168776463	0.058823529411764705	1.0	66.56947011928882	12.690386708628296	8.60415	125.659	235.7354031314041	94.10084058789931	17.2083	499.03851339614226
1500_inst_sort_bids_arbitrary/000609	367	579	1055.8305422343324	898.968517622546	17.6532	4281.91	9.310880829015543	3.8738859210581205	0	28	2863.60103626943	1610.314870045907	0	5391	14.689373297002724	11.48205877227103	1	54	0.02537024749050557	0.10721572992023744	0.05037765896046078	0.03571428571428571	1.0	68.34533095205656	14.061590960171053	17.6532	139.699	251.11932089768567	119.01860825662098	17.6532	582.6941458067065
1500_inst_sort_bids_arbitrary/000610	368	1113	979.418476875	741.3344863542483	6.02599	3400.74	5.196765498652291	2.4124803566120083	0	17	2895.51572327044	1646.3838065489424	0	5784	15.717391304347826	10.53042933360297	1	45	0.01412164537677253	0.19190871369294604	0.11118174791610169	0.058823529411764705	1.0	58.68914817352913	13.307056103422807	1.0043316666666666	107.348	227.17493869254758	105.14059101725492	2.460100115852334	524.7455743500844
1500_inst_sort_bids_arbitrary/000611	368	1145	961.6895086956522	893.213929538875	31.522	4484.73	4.399126637554585	2.288348246685751	0	15	2495.2157205240173	1455.1197778651995	0	5037	13.6875	11.433859380234457	1	57	0.01195414847161572	0.22235457613658924	0.1386647463082346	0.06666666666666667	1.0	66.36642060722453	12.017954556354544	17.26118	94.0426	236.42606162240597	113.92597750466496	31.522	599.2972547209534
1500_inst_sort_bids_arbitrary/000612	368	781	862.1947402173913	716.187462376673	28.8122	3645.74	6.830985915492958	2.8301694569282554	0	17	2735.839948783611	1573.2101360095144	0	5335	14.497282608695652	10.70384041735174	1	56	0.01856246172688304	0.14601686972820993	0.07027938863126604	0.058823529411764705	1.0	56.56993110853586	15.249265889521523	15.30045	153.193	207.7204761520308	99.75082093394255	21.63810390041142	487.182500044901
1500_inst_sort_bids_arbitrary/000613	368	1228	720.2538875	529.1536334159515	21.7261	2666.96	3.5586319218241043	2.012750412496852	0	12	2147.442996742671	1228.2011730341071	0	4370	11.875	7.495729937934819	1	36	0.009670195439739415	0.26933638443935926	0.17311882557027558	0.08333333333333333	1.0	57.730317165525115	14.004085307904012	10.06035	119.539	194.250203377622	86.22733501820599	21.7261	444.49333333333334
1500_inst_sort_bids_arbitrary/000614	369	729	798.3801891598916	662.750837501679	16.7258	3726.0	6.64883401920439	2.799652036099613	0	18	2481.4910836762688	1411.8409880501847	0	4847	13.13550135501355	9.83218220341305	1	54	0.018018520377247667	0.14978337115741697	0.07611755448395671	0.05555555555555555	1.0	57.50086888960211	13.45879855056673	10.415533333333334	136.922	201.79852226774037	95.34864122870813	16.7258	507.04437675611786
1500_inst_sort_bids_arbitrary/000615	369	593	828.1458076829268	677.2077641004495	0.730835	3537.93	8.36593591905565	3.401011352356776	0	20	2610.2765598650926	1475.9489415678215	0	4961	13.444444444444445	9.946748309491257	1	49	0.02267191305977141	0.11933078008466035	0.057328258631579414	0.05	1.0	57.88831583021012	13.648553476121055	0.730835	88.7766	207.10139023354125	97.55286917425622	0.730835	505.4185714285714
1500_inst_sort_bids_arbitrary/000616	370	1130	774.4843805405405	546.5195822009322	33.5313	2542.78	3.6920353982300886	2.051771970373237	0	11	2016.9592920353982	1161.9059531082578	0	4172	11.275675675675675	7.039162821519475	1	34	0.009978474049270509	0.2622243528283797	0.16387708627277514	0.09090909090909091	1.0	64.83892163897885	13.722861243977764	11.29975	113.942	213.8697311388485	93.51319274468125	22.5995	436.08317232866864
1500_inst_sort_bids_arbitrary/000617	370	664	932.8187502702702	898.99962751692	46.9285	5134.41	7.466867469879518	2.928321961261167	0	18	2534.134036144578	1477.6112520460606	0	4958	13.4	11.58786394405405	1	65	0.020180722891566263	0.1335215812827753	0.060209738536844665	0.05555555555555555	1.0	65.11385875422707	12.358713238484027	15.642833333333334	100.84525	229.1944368216105	117.03346702569924	27.094182107665354	636.8451816221778
1500_inst_sort_bids_arbitrary/000618	370	1203	807.8426821621622	664.5163092966148	10.3875	2748.01	4.107231920199501	2.121353106762898	0	16	2447.525353283458	1399.3333740848027	0	4941	13.354054054054053	9.597399562957353	1	38	0.011100626811350003	0.237806112123052	0.14333868645929798	0.0625	1.0	57.577680948577004	14.914117533465518	4.17555	126.474	201.99082859047687	97.90901494620442	10.3875	458.0016666666667
1500_inst_sort_bids_arbitrary/000619	371	678	851.6904625336928	628.2324456231728	48.684	3231.71	7.247787610619469	2.982561745604865	0	18	2537.2890855457226	1468.2845502292798	0	4914	13.245283018867925	8.525427665468946	1	43	0.019535815662047085	0.13756613756613756	0.06973840942923677	0.05555555555555555	1.0	60.45341406183455	13.232018193566027	15.927375	104.205	216.54178423107408	96.30899771254323	31.72343430105469	492.83115472958184
1500_inst_sort_bids_arbitrary/000620	372	1080	843.357948655914	794.2330802927715	11.3683	4004.09	4.773148148148148	2.24360305687681	0	13	2570.186111111111	1484.2725773788698	0	5155	13.85752688172043	11.388206048095748	1	59	0.012831043409000398	0.20775945683802133	0.12315280109937414	0.07692307692307693	1.0	56.88750826552789	14.53531829049938	8.879133333333334	122.062	203.634028868592	107.46232447571457	11.3683	521.2881165692071
1500_inst_sort_bids_arbitrary/000621	372	1003	906.7172655913979	860.3211558061905	24.7816	4433.68	4.879361914257228	2.3514557413266974	0	15	2449.458624127617	1409.2411793691106	0	4894	13.155913978494624	10.944722292624022	1	57	0.01311656428563771	0.201675521046179	0.11391563507379668	0.06666666666666667	1.0	63.595740526800526	13.481679858014601	12.6663	107.349	224.3465175786044	117.1614428984519	21.93867514390967	587.2552620872144
1500_inst_sort_bids_arbitrary/000622	373	633	864.4431067024128	589.1764995371349	10.48	2929.22	7.412322274881516	2.968021515885519	0	17	2429.5450236966826	1385.6643227902769	0	4692	12.579088471849866	7.359602915977286	1	38	0.019872177680647498	0.13469735720375106	0.06203318857678681	0.058823529411764705	1.0	64.69696827481475	13.567165123278714	5.24	128.62	227.37718837515553	95.60507982996185	7.410479066835018	485.5478426509898
1500_inst_sort_bids_arbitrary/000623	373	937	871.5243249329759	753.7374536507432	13.3865	3391.38	5.662753468516542	2.6049406739088408	0	18	2669.9530416221987	1527.0481146230304	0	5306	14.225201072386058	10.726196841498831	0	44	0.01518164468771191	0.17565020731247644	0.10020259734135728	0.05555555555555555	1.0	55.783915266064426	13.847710806624017	2.2310833333333333	83.166875	207.7546381112577	109.57711839600763	5.465015740294502	511.26977188706803
1500_inst_sort_bids_arbitrary/000624	373	599	782.1620179624665	627.6270829310372	19.8058	2981.2	7.191986644407345	3.025234321860452	0	17	2211.016694490818	1277.29896862059	0	4308	11.549597855227882	8.120783842350992	1	37	0.019281465534604143	0.13881151346332404	0.07044223068741684	0.058823529411764705	1.0	63.86387878906309	13.12835618597506	19.8058	143.023	211.24364844288763	97.90148418556339	19.8058	490.10626095473117
1500_inst_sort_bids_arbitrary/000625	373	1235	728.0249485254692	611.1861425878786	25.9675	2809.04	3.7611336032388665	2.075662479033691	0	11	2285.157894736842	1311.2269441389933	0	4645	12.453083109919572	8.542183271200232	1	38	0.010083468105198033	0.25705059203444564	0.16406100836391757	0.09090909090909091	1.0	54.14547575487706	14.27863930835779	3.2459375	135.317	187.9249199739365	95.26621609881221	9.180897670230836	455.6864608131572
1500_inst_sort_bids_arbitrary/000626	373	1004	858.7514479892761	744.1199392308965	25.7222	3764.9	4.700199203187251	2.346113215193131	0	14	2354.2250996015937	1363.1629489724025	0	4719	12.651474530831099	9.508441593110383	1	45	0.012601070249831772	0.209366391184573	0.12580019633485756	0.07142857142857142	1.0	62.493987405257684	13.635666079639948	13.090666666666666	101.298	217.5769826351427	111.72430649250464	22.673699771614984	561.2381552325973
1500_inst_sort_bids_arbitrary/000627	374	1251	1056.3820879679145	848.0894867083746	30.0721	4163.1	4.414068745003997	2.377479739570948	0	13	2737.3069544364507	1571.0953346323695	0	5522	14.764705882352942	10.762024152281096	1	53	0.01180232284760427	0.22075335023542195	0.13679170687097073	0.07692307692307693	1.0	67.12273235690738	12.599779972037501	13.142675	116.33	251.28765720195295	116.80828173675566	26.28535	571.8457637747873
1500_inst_sort_bids_arbitrary/000628	374	624	809.8909826203209	586.3293140435591	19.336	2833.62	7.791666666666667	3.0958255605818024	0	21	2518.546474358974	1445.7307874826456	0	4862	13	8.083677659581772	1	36	0.020833333333333332	0.1281365693130399	0.05650524096021705	0.047619047619047616	0.5	58.498142342910256	14.677075372195475	10.626366666666668	107.889	207.68735031039395	95.1436669653264	18.405406966523	472.27
1500_inst_sort_bids_arbitrary/000629	375	1003	780.0364488	611.7036759372015	16.1953	2693.26	4.8005982053838485	2.2894620259659453	0	14	2404.9332003988034	1384.3451410631874	0	4815	12.84	8.565319952129805	1	40	0.012801595214356929	0.20623052959501556	0.12125561864405165	0.07142857142857142	1.0	55.696258070834865	15.095912741463989	6.810325	109.383	197.78897252216788	99.529586936789	11.451806453350493	425.84179655125445
1500_inst_sort_bids_arbitrary/000630	375	565	917.9082986133334	861.7037002322667	3.27258	4668.83	9.782300884955752	3.8255910888137628	0	28	2908.187610619469	1665.467632940086	0	5527	14.738666666666667	12.271700122066136	1	62	0.02608613569321534	0.10204450877510403	0.04701616138730075	0.03571428571428571	1.0	57.86740670473413	13.623232946157511	3.27258	123.364	215.29404568316153	111.08133045938973	3.27258	592.9420029422994
1500_inst_sort_bids_arbitrary/000631	376	483	786.1675518617021	572.0938348081672	14.7603	2908.8	9.380952380952381	3.7769514924825147	0	21	2411.159420289855	1362.0596899599411	0	4531	12.050531914893616	7.6622085403826	1	41	0.02494934143870314	0.1061575811079232	0.04880040761658445	0.047619047619047616	0.5	60.30815584098419	16.01365685609485	7.935033333333333	94.36471428571429	208.70063767002216	97.01409256012657	13.743880893085962	454.27823858157734
1500_inst_sort_bids_arbitrary/000632	376	580	1064.9053789893617	987.9118073273703	19.1521	4404.92	9.772413793103448	3.9844166701709973	0	23	2997.6224137931035	1721.8868934290458	0	5668	15.074468085106384	12.698757408357405	1	56	0.02599046221570066	0.10215243472124207	0.048861391645799425	0.043478260869565216	0.5	65.0791868815765	15.50773348363557	6.384033333333334	134.614	244.12788586921016	131.48390009957026	11.057470090546632	588.6321948624383
1500_inst_sort_bids_arbitrary/000633	377	543	881.7368801061008	676.5906716951495	53.5876	3796.45	8.856353591160222	3.6276906492558507	0	23	2508.460405156538	1462.7702543996077	0	4809	12.755968169761273	8.765191837970859	1	49	0.023491654087958145	0.11270534414639218	0.052419755843242516	0.043478260869565216	0.5	65.50477441604563	12.223761374754721	27.148666666666667	89.68775	229.44537848933956	98.27100980534263	53.5876	542.35
1500_inst_sort_bids_arbitrary/000634	377	574	805.0918981697613	701.6675772235819	8.65151	3492.48	7.686411149825784	3.3741533763191733	0	22	2266.1202090592333	1315.744045077281	0	4412	11.702917771883289	8.983247823808783	1	45	0.020388358487601548	0.12964641885766093	0.06781360679336954	0.045454545454545456	1.0	64.50505299936188	12.864089884094566	8.65151	100.823	214.84606356414835	102.20658220097262	8.65151	520.628179337231
1500_inst_sort_bids_arbitrary/000635	377	1221	812.241155729443	672.0655653901149	8.99231	3526.96	4.034398034398034	2.118721251085053	0	13	2436.90171990172	1398.4601590902091	0	4926	13.066312997347481	9.43867978043099	1	49	0.010701321046148632	0.24238733252131547	0.14654941854793221	0.07692307692307693	1.0	57.631075077412774	13.058254392936481	2.9974366666666667	95.136125	205.15162670798796	98.87221862522097	5.191712599136564	503.8514285714286
1500_inst_sort_bids_arbitrary/000636	378	827	810.7696793650794	753.8889249230403	31.1422	3622.04	5.333736396614269	2.533047613311049	0	17	2245.106408706167	1277.4917306328805	0	4411	11.66931216931217	9.368900529857603	1	46	0.014110413747656795	0.18567218317841758	0.10644634350860954	0.058823529411764705	1.0	64.41996658164281	12.997905272985017	20.339725	93.34	214.5630749789409	108.36455724981657	31.1422	534.0406628712836
1500_inst_sort_bids_arbitrary/000637	378	828	761.424608994709	537.305591571534	13.828	2374.38	5.609903381642512	2.585186801917958	0	15	2367.772946859903	1365.2962248231465	0	4645	12.288359788359788	7.349474219825168	1	33	0.014841014237149503	0.17717976318622175	0.1019181700650026	0.06666666666666667	1.0	58.138958307401786	15.114013726818067	7.57954	121.596	201.00504681092576	91.36781980569478	13.828	413.32650474808986
1500_inst_sort_bids_arbitrary/000638	379	1165	1025.5846527704487	801.3681133091087	17.7944	5075.98	4.679828326180258	2.33448228321404	0	12	2706.1630901287554	1574.332191104916	0	5452	14.385224274406333	9.863319527707322	1	61	0.01234783199519857	0.21056493030080703	0.12834275698055886	0.08333333333333333	1.0	66.85316611382194	12.473789427313971	17.7944	93.015	249.54710135140786	110.50544379953287	17.7944	649.9126418017813
1500_inst_sort_bids_arbitrary/000639	379	994	1006.7673955145119	1003.9916761852104	36.9223	5080.09	6.139839034205232	2.7657017404385686	0	19	3059.3661971830984	1789.0607353884288	0	6103	16.102902374670183	14.460947849914865	1	74	0.01620010299262594	0.1623791577912502	0.08800915050273855	0.05263157894736842	1.0	57.32404976826753	14.936129921073036	8.91558	139.583	222.16925856803888	124.16613065993593	19.935842938837574	590.5484671060889
1500_inst_sort_bids_arbitrary/000640	380	719	1004.9312526315789	724.9770149387265	40.5793	3120.46	7.6300417246175245	3.208968781232556	0	22	2788.0917941585535	1620.0471140461402	0	5486	14.436842105263159	9.46643622507961	1	39	0.020079057170046117	0.13069631790010935	0.061419959292123745	0.045454545454545456	1.0	66.46328583168969	12.396139885178954	30.220625	134.754	245.57908074784115	104.35134689150618	40.5793	506.2054557816993
1500_inst_sort_bids_arbitrary/000641	380	803	813.1836589473684	551.4131763884586	17.3176	2481.17	5.635118306351183	2.7095678041871185	0	16	2257.39601494396	1297.7744406625395	0	4525	11.907894736842104	6.957044287135511	1	28	0.014829258700924166	0.17569060773480663	0.105267644689478	0.0625	1.0	64.36838793292853	13.663674891606172	17.3176	115.433	219.09338221585924	94.04832760665575	17.3176	468.8970557481521
1500_inst_sort_bids_arbitrary/000642	380	1103	886.851155	607.1972928800177	23.0401	2408.34	4.362647325475975	2.2313841849740848	0	14	2387.6446056210334	1363.4680835201252	0	4812	12.663157894736843	7.5895505532497305	1	30	0.011480650856515723	0.22485453034081462	0.1395148494051396	0.07142857142857142	1.0	65.54783271874132	14.053487518352377	20.0107	126.266	230.10397767305176	102.8143402285062	23.0401	455.13347946352116
1500_inst_sort_bids_arbitrary/000643	380	870	998.319992368421	727.9549674529022	11.0674	4002.28	6.328735632183908	2.7294543959222572	0	16	2811.235632183908	1614.140590716931	0	5506	14.489473684210527	9.428100071719983	1	54	0.016654567453115547	0.1571013439883763	0.08394657594786341	0.0625	1.0	64.9872606530727	12.53011935715134	5.5337	88.42825	243.92287131427105	102.93317824088273	7.825833590103995	549.7554378805592
1500_inst_sort_bids_arbitrary/000644	380	983	848.8950898947369	687.8530320137666	2.60756	3108.0	4.746693794506612	2.3969444982159356	0	14	2325.1129196337743	1349.0857221121437	0	4666	12.278947368421052	8.783594623449785	1	38	0.012491299459227927	0.20767252464637806	0.12903901416531166	0.07142857142857142	1.0	64.09667643698889	15.349110122574155	2.60756	137.817	220.06941330957764	108.20595632444858	2.60756	504.18417687441
1500_inst_sort_bids_arbitrary/000645	380	1041	793.7837686842105	586.0915244375796	34.1682	2893.38	4.8530259365994235	2.38474981922385	0	17	2522.160422670509	1459.3154435086674	0	5052	13.294736842105262	8.387858651275915	1	41	0.012771120885787957	0.20328582739509105	0.1205146478830814	0.058823529411764705	1.0	55.83957163706172	14.852166934491486	16.80955	133.925	199.99269184892358	94.7321562579873	33.6191	451.87003917325507
1500_inst_sort_bids_arbitrary/000646	380	974	725.7164139473684	589.167118193248	14.0174	2983.92	4.69917864476386	2.344190813107755	0	17	2247.182751540041	1321.165040486512	0	4577	12.044736842105262	8.337574211366126	1	41	0.012366259591483844	0.20952589032117108	0.12520058178419322	0.058823529411764705	1.0	55.71998658354545	13.817439928913371	4.672466666666667	102.819	191.09840615475858	93.35188924489702	8.092949663338661	471.7991777864815
1500_inst_sort_bids_arbitrary/000647	381	740	784.5492472440945	557.1983448750965	45.2648	2680.16	6.322972972972973	2.762549042409529	0	16	2436.6337837837837	1363.1891772943934	0	4679	12.280839895013123	7.712762855920526	1	37	0.016595729587855573	0.15751228895063046	0.08010242217189885	0.0625	1.0	60.747109826954215	13.43332712552061	14.192125	123.17	207.74526733283514	91.03187718105961	26.133644464814573	440.6155898163264
1500_inst_sort_bids_arbitrary/000648	382	519	844.2938623036649	576.9296462171877	9.8101	2933.93	9.932562620423893	3.85515742701829	0	25	2720.1233140655104	1567.9997550600997	0	5155	13.49476439790576	8.129769269145514	1	42	0.026001472828334798	0.10048496605237633	0.04462576719187734	0.04	1.0	59.682914188026544	12.267175195217012	9.8101	117.549	215.19927113580755	88.02005076346283	9.8101	452.71522755428026
1500_inst_sort_bids_arbitrary/000649	382	906	854.2401353403142	768.1575148591459	10.625	4652.41	5.845474613686534	2.6380903954781267	0	17	2672.7207505518763	1545.4763589512543	0	5296	13.863874345549739	10.86893058868488	1	66	0.015302289564624436	0.1705060422960725	0.0937803139279784	0.058823529411764705	1.0	57.10043117723676	13.831110720164226	10.625	89.92433333333332	208.3425469944417	104.07634592716472	10.625	577.0604395501794
1500_inst_sort_bids_arbitrary/000650	383	944	1130.8619968903395	1121.7928413761258	0.382109	5312.61	6.408898305084746	2.6873422426236857	0	19	3078.666313559322	1772.5865823204979	0	6050	15.796344647519582	14.324229361918368	1	67	0.016733415940169048	0.15553719008264463	0.07966717158539029	0.05263157894736842	1.0	65.45128389794101	15.627785360365772	0.382109	136.788	250.4092322180727	141.03185175053903	0.382109	649.0386117817507
1500_inst_sort_bids_arbitrary/000651	383	964	678.5167407310705	664.1151332595789	11.2549	3757.99	4.580912863070539	2.3059561680780254	0	14	2189.8495850622407	1257.003110382695	0	4416	11.530026109660575	9.679335777768687	1	53	0.01196060799757321	0.21422101449275363	0.12798039313232662	0.07142857142857142	1.0	54.983542969066654	14.5721642542825	3.751633333333333	119.72	180.4265254285288	94.21080235311459	6.498019544702319	516.1996257135338
1500_inst_sort_bids_arbitrary/000652	383	743	669.3065353524804	475.4901163103531	3.54914	2291.05	5.720053835800807	2.6025519297341657	0	15	2146.7550471063255	1240.2483716881736	0	4250	11.096605744125327	6.7984109606752	1	33	0.014934866412012552	0.1736470588235294	0.0967736663253937	0.06666666666666667	1.0	56.96706024344786	14.796115791345489	3.54914	141.402	186.48125991843332	83.31981514402602	3.54914	398.8206136773016
